date,tmin,tmax,tavg,year,month,season,day,diff
22688,10.6,22.8,16.7,1962,2,Winter,11,8.484976526
22689,6,10.6,11.3,1962,2,Winter,12,9.279107981
22690,3.2,6.7,4.95,1962,2,Winter,13,8.835714286
22691,-8.4,8.7,0.15,1962,2,Winter,14,8.925714286
22692,-2.8,8.3,2.75,1962,2,Winter,15,8.955
22693,-3,7.9,2.45,1962,2,Winter,16,8.634285714
22694,-5.4,9.9,2.25,1962,2,Winter,17,8.095714286
22695,-0.8,9.9,4.55,1962,2,Winter,18,8.346428571
22696,-0.2,9.6,4.7,1962,2,Winter,19,9.115714286
22697,-2.8,8.5,2.85,1962,2,Winter,20,9.371428571
22698,0,14.2,7.1,1962,2,Winter,21,9.12
22699,-0.4,10.1,4.85,1962,2,Winter,22,8.567142857
22700,8,16.5,12.25,1962,2,Winter,23,9.934285714
22701,9.6,10.5,10.05,1962,2,Winter,24,8.682857143
22702,0.8,11.8,6.3,1962,2,Winter,25,8.747142857
22703,8.2,11.3,9.75,1962,2,Winter,26,8.047142857
22704,-1.8,8,3.1,1962,2,Winter,27,9.388571429
22705,-2.4,8.9,3.25,1962,2,Winter,28,9.584285714
22706,-3.6,6.6,1.5,1962,3,Spring,1,8.552857143
22707,-2.6,10.5,3.95,1962,3,Spring,2,9.41
22708,-0.8,11.9,5.55,1962,3,Spring,3,9.347142857
22709,-2.2,13.8,5.8,1962,3,Spring,4,9.165217391
22710,0.2,15.8,8,1962,3,Spring,5,8.380714286
22711,5.9,10.5,11.15,1962,3,Spring,6,8.968115942
22712,10,10.3,10.15,1962,3,Spring,7,8.909285714
22713,-1.6,12.8,5.6,1962,3,Spring,8,8.5
22714,1.6,9.6,5.6,1962,3,Spring,9,9.597142857
22715,10.2,18.1,14.15,1962,3,Spring,10,8.022857143
22716,3.8,16.2,10,1962,3,Spring,11,8.770714286
22717,3.4,18.1,10.75,1962,3,Spring,12,9.417142857
22718,5.2,18.2,11.7,1962,3,Spring,13,9.189285714
22719,2.6,21.1,11.85,1962,3,Spring,14,9.365714286
22720,9.8,14.3,16.95,1962,3,Spring,15,8.930714286
22721,6.6,10.6,8.6,1962,3,Spring,16,8.748571429
22722,2.2,8.9,5.55,1962,3,Spring,17,8.150714286
22723,-5.8,12.6,3.4,1962,3,Spring,18,9.807142857
22724,-1.4,17.1,7.85,1962,3,Spring,19,9.042857143
22725,12.4,14.7,13.55,1962,3,Spring,20,8.161428571
22726,11.2,15.8,19.1,1962,3,Spring,21,8.304347826
22727,11.8,11.9,11.85,1962,3,Spring,22,8.600285714
22728,0.4,11,5.7,1962,3,Spring,23,8.850571429
22729,2,9.9,5.95,1962,3,Spring,24,8.711333333
22730,0,12.5,6.25,1962,3,Spring,25,8.764952381
22731,2.2,10.4,6.3,1962,3,Spring,26,8.957142857
22732,1.6,13.3,7.45,1962,3,Spring,27,8.827142857
22733,-0.8,17.9,8.55,1962,3,Spring,28,9.147142857
22734,7.5,14.1,14.55,1962,3,Spring,29,8.644285714
22735,11.6,14.1,12.85,1962,3,Spring,30,8.281428571
22736,-1.6,16.7,7.55,1962,3,Spring,31,8.382857143
22737,3,21,12,1962,4,Spring,1,8.007142857
22738,9.3,16.9,17.75,1962,4,Spring,2,8.404285714
22739,13.8,16.7,22.15,1962,4,Spring,3,9.16
22740,1.8,11.3,6.55,1962,4,Spring,4,8.701428571
22741,-1,16.7,7.85,1962,4,Spring,5,8.977142857
22742,6.8,16.7,11.75,1962,4,Spring,6,8.66
22743,10.8,17.6,19.6,1962,4,Spring,7,7.991428571
22744,14.1,20.6,24.4,1962,4,Spring,8,8.235714286
22745,15.1,16.8,23.5,1962,4,Spring,9,7.831428571
22746,14.3,19.4,24,1962,4,Spring,10,8.055238095
22747,13.4,19,16.2,1962,4,Spring,11,8.167619048
22748,11.2,18,14.6,1962,4,Spring,12,8.148571429
22749,12.4,16.9,20.85,1962,4,Spring,13,7.767142857
22750,8.4,15.5,16.15,1962,4,Spring,14,8.902857143
22751,4,20.3,12.15,1962,4,Spring,15,7.607142857
22752,13,21.1,17.05,1962,4,Spring,16,7.515714286
22753,14.2,21.4,17.8,1962,4,Spring,17,8.012857143
22754,11.3,14.1,18.35,1962,4,Spring,18,8.143571429
22755,4.4,18.2,11.3,1962,4,Spring,19,8.43
22756,6.4,22.9,14.65,1962,4,Spring,20,8.127619048
22757,11.6,23.1,23.15,1962,4,Spring,21,8.24452381
22758,20,25.4,22.7,1962,4,Spring,22,7.834285714
22759,14,25.8,19.9,1962,4,Spring,23,7.852857143
22760,17.2,19.8,18.5,1962,4,Spring,24,7.374285714
22761,9.9,16.7,18.25,1962,4,Spring,25,8.05952381
22762,14.1,20.3,24.25,1962,4,Spring,26,8.606190476
22763,11.9,20.7,22.25,1962,4,Spring,27,8.145714286
22764,11.1,17.1,19.65,1962,4,Spring,28,7.647619048
22765,6,20.5,13.25,1962,4,Spring,29,7.451666667
22766,10.4,22.1,16.25,1962,4,Spring,30,7.099285714
22767,15.2,18.6,16.9,1962,5,Spring,1,7.288095238
22768,11.9,23.2,23.5,1962,5,Spring,2,7.721904762
22769,13.1,24.2,25.2,1962,5,Spring,3,7.124285714
22770,16.3,22.4,27.5,1962,5,Spring,4,6.754285714
22771,12.5,19.8,22.4,1962,5,Spring,5,8.164285714
22772,13.6,24.9,19.25,1962,5,Spring,6,7.681428571
22773,19.8,22.6,21.2,1962,5,Spring,7,7.175845411
22774,16.8,27.7,22.25,1962,5,Spring,8,7.470952381
22775,15.5,19.4,25.2,1962,5,Spring,9,7.977619048
22776,23,26.2,24.6,1962,5,Spring,10,6.956666667
22777,17.8,27.2,22.5,1962,5,Spring,11,7.7
22778,13.7,18.3,22.85,1962,5,Spring,12,6.628571429
22779,24.8,25.4,25.1,1962,5,Spring,13,8.33
22780,17.8,20.4,19.1,1962,5,Spring,14,7.751428571
22781,13.1,16.9,21.55,1962,5,Spring,15,7.28
22782,23.2,25.3,24.25,1962,5,Spring,16,8.567142857
22783,15.9,23.2,27.5,1962,5,Spring,17,8.028571429
22784,16.4,19.9,26.35,1962,5,Spring,18,7.065714286
22785,12.6,21.1,23.15,1962,5,Spring,19,7.520289855
22786,22.2,25.5,23.85,1962,5,Spring,20,8.611428571
22787,21.4,27.2,24.3,1962,5,Spring,21,7.625714286
22788,26.6,33.1,29.85,1962,5,Spring,22,8.752857143
22789,17.5,23.9,29.45,1962,5,Spring,23,7.710869565
22790,15,27.4,28.7,1962,5,Spring,24,8.188405797
22791,14.1,24,26.1,1962,5,Spring,25,8.280434783
22792,23.2,29.5,26.35,1962,5,Spring,26,8.017391304
22793,16.8,19.7,26.65,1962,5,Spring,27,8.757971014
22794,16.7,25.8,29.6,1962,5,Spring,28,8.714285714
22795,16.9,24.4,29.1,1962,5,Spring,29,8.458571429
22796,20.6,28.2,24.4,1962,5,Spring,30,8.504347826
22797,26.6,31.9,29.25,1962,5,Spring,31,8.597142857
22798,17.7,31,33.2,1962,6,Summer,1,8.68
22799,18.5,23.5,30.25,1962,6,Summer,2,8.31
22800,18,19.3,27.65,1962,6,Summer,3,8.307142857
22801,18.4,22.9,29.85,1962,6,Summer,4,9.732857143
22802,14.4,27.1,27.95,1962,6,Summer,5,8.598571429
22803,13.7,27.1,27.25,1962,6,Summer,6,8.823333333
22804,16.4,20.6,26.7,1962,6,Summer,7,8.756190476
22805,17.2,28.2,31.3,1962,6,Summer,8,8.952857143
22806,19.1,20.9,29.55,1962,6,Summer,9,9.139047619
22807,18.2,25.1,30.75,1962,6,Summer,10,7.814285714
22808,17.8,21,28.3,1962,6,Summer,11,8.541428571
22809,16.3,25.2,28.9,1962,6,Summer,12,8.997142857
22810,18.4,24.9,30.85,1962,6,Summer,13,8.622857143
22811,21.4,26,34.4,1962,6,Summer,14,9.07047619
22812,20.9,27.8,34.8,1962,6,Summer,15,7.906763285
22813,28.6,29.1,28.85,1962,6,Summer,16,8.828843537
22814,25.8,30.4,28.1,1962,6,Summer,17,9.370544218
22815,16.2,30.6,31.5,1962,6,Summer,18,8.721292517
22816,14.6,26.3,27.75,1962,6,Summer,19,8.517755102
22817,23,28.3,25.65,1962,6,Summer,20,8.939130435
22818,18.6,25.4,31.3,1962,6,Summer,21,8.53115942
22819,17.3,19.5,27.05,1962,6,Summer,22,8.207142857
22820,17.6,24.9,30.05,1962,6,Summer,23,8.447142857
22821,17.6,25.9,30.55,1962,6,Summer,24,8.9
22822,17.2,19.4,26.9,1962,6,Summer,25,7.804285714
22823,17.7,22.5,28.95,1962,6,Summer,26,8.715942029
22824,14.1,25.9,27.05,1962,6,Summer,27,8.146376812
22825,18.7,29.8,33.6,1962,6,Summer,28,8.424637681
22826,18.9,28.2,33,1962,6,Summer,29,8.11
22827,19.5,26.7,32.85,1962,6,Summer,30,7.755714286
22828,21,30,36,1962,7,Summer,1,7.955714286
22829,21.1,25,33.6,1962,7,Summer,2,7.931428571
22830,20.5,28,34.5,1962,7,Summer,3,8.404285714
22831,21.5,25.2,34.1,1962,7,Summer,4,8.564285714
22832,22.1,23.9,34.05,1962,7,Summer,5,7.677142857
22833,21.3,30,36.3,1962,7,Summer,6,8.55
22834,18.5,31.6,34.3,1962,7,Summer,7,8.802857143
22835,22.5,25.5,35.25,1962,7,Summer,8,8.312857143
22836,21.5,26.2,34.6,1962,7,Summer,9,8.307142857
22837,21.9,31.8,37.8,1962,7,Summer,10,8.177142857
22838,23.5,29.5,38.25,1962,7,Summer,11,8.411428571
22839,23.9,32.3,40.05,1962,7,Summer,12,8.218571429
22840,22.4,30.2,37.5,1962,7,Summer,13,8.367142857
22841,20.2,31.8,36.1,1962,7,Summer,14,8.625714286
22842,19.9,31.9,35.85,1962,7,Summer,15,8.934285714
22843,18.2,31.7,34.05,1962,7,Summer,16,9.266666667
22844,20.5,30.6,35.8,1962,7,Summer,17,8.745714286
22845,23.6,32.4,39.8,1962,7,Summer,18,8.962318841
22846,25.3,30.5,40.55,1962,7,Summer,19,9.206190476
22847,23.4,32.2,39.5,1962,7,Summer,20,9.190952381
22848,24.2,33.9,41.15,1962,7,Summer,21,9.594285714
22849,22.6,37.6,41.4,1962,7,Summer,22,9.975714286
22850,24.1,36,42.1,1962,7,Summer,23,9.672857143
22851,24.9,34.6,42.2,1962,7,Summer,24,9.497142857
22852,25.4,34.9,42.85,1962,7,Summer,25,9.613235294
22853,24.2,34.4,41.4,1962,7,Summer,26,9.8
22854,27,29.8,41.9,1962,7,Summer,27,9.931428571
22855,23.3,34.2,40.4,1962,7,Summer,28,9.763768116
22856,22.1,34.6,39.4,1962,7,Summer,29,9.919117647
22857,23.7,35.5,41.45,1962,7,Summer,30,9.889705882
22858,25.6,34.3,42.75,1962,7,Summer,31,10.07058824
22859,24.4,33.6,41.2,1962,8,Summer,1,9.991304348
22860,24.5,35.6,42.3,1962,8,Summer,2,10.13333333
22861,24.3,33.4,41,1962,8,Summer,3,9.855072464
22862,26.2,33.4,42.9,1962,8,Summer,4,10.08405797
22863,19.4,34.3,36.55,1962,8,Summer,5,10.39565217
22864,24.8,33.1,41.35,1962,8,Summer,6,9.932857143
22865,23,35.4,40.7,1962,8,Summer,7,9.965714286
22866,23.8,36.2,41.9,1962,8,Summer,8,10.02428571
22867,26.2,33.6,43,1962,8,Summer,9,9.987142857
22868,21.6,32.1,37.65,1962,8,Summer,10,10.07857143
22869,21.9,34.9,39.35,1962,8,Summer,11,10.03913043
22870,22,32.2,38.1,1962,8,Summer,12,9.862318841
22871,25.1,33.4,41.8,1962,8,Summer,13,10.09710145
22872,22.7,33.4,39.4,1962,8,Summer,14,9.256521739
22873,22.8,32.8,39.2,1962,8,Summer,15,9.52173913
22874,22.5,34.4,39.7,1962,8,Summer,16,9.47173913
22875,23.9,34,40.9,1962,8,Summer,17,9.21884058
22876,22.2,34.6,39.5,1962,8,Summer,18,9.276086957
22877,22.5,31.8,38.4,1962,8,Summer,19,9.827536232
22878,23.7,29.8,38.6,1962,8,Summer,20,9.254411765
22879,23.7,31.7,39.55,1962,8,Summer,21,9.194117647
22880,22.3,33.7,39.15,1962,8,Summer,22,9.427536232
22881,24,34,41,1962,8,Summer,23,9.47826087
22882,23.3,34.4,40.5,1962,8,Summer,24,9.81863354
22883,25,31.6,40.8,1962,8,Summer,25,9.478944099
22884,22.7,28.6,37,1962,8,Summer,26,9.424968944
22885,22,33.6,38.8,1962,8,Summer,27,9.506805293
22886,22.3,32.2,38.4,1962,8,Summer,28,8.943352237
22887,23.5,33.4,40.2,1962,8,Summer,29,9.320478891
22888,24.3,33.1,40.85,1962,8,Summer,30,9.22621118
22889,20.6,33.1,37.15,1962,8,Summer,31,9.550807453
22890,34.2,34.3,34.25,1962,9,Fall,1,8.993236715
22891,23,32.4,39.2,1962,9,Fall,2,9.403864734
22892,22.4,30.2,37.5,1962,9,Fall,3,9.042028986
22893,23.8,26.1,36.85,1962,9,Fall,4,9.960869565
22894,22.8,30.9,38.25,1962,9,Fall,5,9.668115942
22895,22.5,34.4,39.7,1962,9,Fall,6,9.095652174
22896,23.3,34,40.3,1962,9,Fall,7,8.869117647
22897,24.5,32.3,40.65,1962,9,Fall,8,9.52173913
22898,22.3,31.7,38.15,1962,9,Fall,9,8.866666667
22899,19.9,31.1,35.45,1962,9,Fall,10,9.413043478
22900,28.4,30.8,29.6,1962,9,Fall,11,9.456521739
22901,16.1,31.3,31.75,1962,9,Fall,12,8.808823529
22902,20.8,32.5,37.05,1962,9,Fall,13,8.514492754
22903,21.8,33.5,38.55,1962,9,Fall,14,8.713043478
22904,21.2,31.9,37.15,1962,9,Fall,15,8.817391304
22905,19.8,32.7,36.15,1962,9,Fall,16,8.710144928
22906,19.2,29.1,33.75,1962,9,Fall,17,8.58115942
22907,22.7,29.6,37.5,1962,9,Fall,18,8.662318841
22908,21,30.6,36.3,1962,9,Fall,19,8.923188406
22909,18,32.3,34.15,1962,9,Fall,20,8.904347826
22910,22.6,29.6,37.4,1962,9,Fall,21,9.829951691
22911,20.1,30.1,35.15,1962,9,Fall,22,8.839613527
22912,17.2,27.8,31.1,1962,9,Fall,23,8.997101449
22913,19.9,26.8,33.3,1962,9,Fall,24,8.456521739
22914,17.8,22.7,29.15,1962,9,Fall,25,8.592753623
22915,23.6,24.7,24.15,1962,9,Fall,26,8.35942029
22916,21.6,26,23.8,1962,9,Fall,27,8.362318841
22917,28,29.6,28.8,1962,9,Fall,28,7.798550725
22918,19.7,23.9,31.65,1962,9,Fall,29,8.450724638
22919,22,26.3,24.15,1962,9,Fall,30,7.464705882
22920,15,27.2,28.6,1963,10,Fall,1,8.579689441
22921,19.3,29,33.8,1963,10,Fall,2,8.377142857
22922,19.9,30.3,35.05,1963,10,Fall,3,8.962857143
22923,21.5,24,33.5,1963,10,Fall,4,8.557619048
22924,19.1,25.1,31.65,1963,10,Fall,5,8.035238095
22925,14,23.9,25.95,1963,10,Fall,6,8.3
22926,12,23.6,23.8,1963,10,Fall,7,7.863768116
22927,22.4,24.4,23.4,1963,10,Fall,8,7.625714286
22928,13.6,26.7,26.95,1963,10,Fall,9,7.878571429
22929,12.4,23.8,24.3,1963,10,Fall,10,8.094285714
22930,14.8,18.4,24,1963,10,Fall,11,7.857142857
22931,16.6,26.1,29.65,1963,10,Fall,12,8.017142857
22932,14.3,27,27.8,1963,10,Fall,13,7.504761905
22933,17.6,18.1,26.65,1963,10,Fall,14,7.598095238
22934,10.7,16.8,19.1,1963,10,Fall,15,7.798571429
22935,10.4,20.2,15.3,1963,10,Fall,16,7.247142857
22936,13.8,21.8,17.8,1963,10,Fall,17,6.987142857
22937,12.6,23.8,18.2,1963,10,Fall,18,7.355714286
22938,14.3,24,26.3,1963,10,Fall,19,6.795714286
22939,15.2,21,25.7,1963,10,Fall,20,7.037142857
22940,13.8,19.2,23.4,1963,10,Fall,21,6.915714286
22941,10.4,19.9,15.15,1963,10,Fall,22,6.308571429
22942,10.4,21.2,15.8,1963,10,Fall,23,7.28
22943,13,22.9,17.95,1963,10,Fall,24,6.244285714
22944,18.2,21.1,19.65,1963,10,Fall,25,6.935714286
22945,19.4,21.4,20.4,1963,10,Fall,26,6.545714286
22946,15.2,20.5,17.85,1963,10,Fall,27,7.63
22947,12.6,17,21.1,1963,10,Fall,28,7.122857143
22948,13.2,18.7,22.55,1963,10,Fall,29,6.258571429
22949,14.1,19.6,23.9,1963,10,Fall,30,7.232857143
22950,13.4,20.3,16.85,1963,10,Fall,31,7.097142857
22951,15.2,23.9,19.55,1963,11,Fall,1,6.987142857
22952,19.6,21.4,20.5,1963,11,Fall,2,6.44
22953,15.1,17.9,24.05,1963,11,Fall,3,6.972857143
22954,15.3,21.2,25.9,1963,11,Fall,4,6.971428571
22955,12,16.7,14.35,1963,11,Fall,5,6.642857143
22956,7.6,18.7,13.15,1963,11,Fall,6,6.386428571
22957,8.8,19.4,14.1,1963,11,Fall,7,7.005797101
22958,8,19.8,13.9,1963,11,Fall,8,6.942857143
22959,10.1,17.6,18.9,1963,11,Fall,9,7.057142857
22960,8.1,16,16.1,1963,11,Fall,10,6.95
22961,12.8,20.1,16.45,1963,11,Fall,11,6.312857143
22962,7.2,20.7,13.95,1963,11,Fall,12,6.725714286
22963,13.4,21.4,17.4,1963,11,Fall,13,6.902857143
22964,20.8,21.7,21.25,1963,11,Fall,14,6.322857143
22965,14.9,18.3,24.05,1963,11,Fall,15,6.711428571
22966,13.5,15.5,21.25,1963,11,Fall,16,7.037142857
22967,12.4,16.4,20.6,1963,11,Fall,17,6.002857143
22968,8.9,17.7,17.75,1963,11,Fall,18,7.723571429
22969,7.6,17.3,12.45,1963,11,Fall,19,6.722142857
22970,6.8,15,10.9,1963,11,Fall,20,7.304285714
22971,9.8,14.5,17.05,1963,11,Fall,21,7.594285714
22972,5.3,10.3,10.45,1963,11,Fall,22,6.818571429
22973,2,11.1,6.55,1963,11,Fall,23,8.162857143
22974,1,12.2,6.6,1963,11,Fall,24,6.931428571
22975,2.2,11,6.6,1963,11,Fall,25,6.509178744
22976,6.8,7.9,7.35,1963,11,Fall,26,6.496666667
22977,10.4,11.4,10.9,1963,11,Fall,27,6.505714286
22978,3.6,9.4,6.5,1963,11,Fall,28,7.869565217
22979,1.4,12.3,6.85,1963,11,Fall,29,7.495714286
22980,3.8,10.6,7.2,1963,11,Fall,30,6.874285714
22981,4.2,11.8,8,1963,0,Winter,1,7.650714286
22982,8.6,12.6,10.6,1963,0,Winter,2,7.716666667
22983,5.6,9.9,7.75,1963,0,Winter,3,7.607261905
22984,2.6,12.2,7.4,1963,0,Winter,4,8.027142857
22985,5.6,11.6,8.6,1963,0,Winter,5,7.510714286
22986,8.4,11.5,9.95,1963,0,Winter,6,7.694285714
22987,2,12.8,7.4,1963,0,Winter,7,8.123095238
22988,3.4,14.2,8.8,1963,0,Winter,8,7.993333333
22989,0.4,14.8,7.6,1963,0,Winter,9,6.885714286
22990,0.6,14.5,7.55,1963,0,Winter,10,7.841428571
22991,7.6,10.4,9,1963,0,Winter,11,8.216071429
22992,4.6,8,6.3,1963,0,Winter,12,8.303571429
22993,3.4,13.2,8.3,1963,0,Winter,13,7.970357143
22994,-1.8,10.5,4.35,1963,0,Winter,14,8.032857143
22995,5.4,11,8.2,1963,0,Winter,15,7.575952381
22996,0.8,11.9,6.35,1963,0,Winter,16,8.590952381
22997,0.6,12.7,6.65,1963,0,Winter,17,7.904095238
22998,7.8,14.8,11.3,1963,0,Winter,18,7.733428571
22999,1.6,9.8,5.7,1963,0,Winter,19,7.352285714
23000,9.6,14.1,11.85,1963,0,Winter,20,7.252571429
23001,-0.2,13.5,6.65,1963,0,Winter,21,7.77
23002,1.2,12.1,6.65,1963,0,Winter,22,8.355714286
23003,1.8,14.1,7.95,1963,0,Winter,23,7.751008403
23004,9,12.1,10.55,1963,0,Winter,24,8.537731092
23005,0.4,11.7,6.05,1963,0,Winter,25,7.965882353
23006,4.6,12.7,8.65,1963,0,Winter,26,6.894033613
23007,0.6,12.9,6.75,1963,0,Winter,27,7.66789916
23008,3.6,15.3,9.45,1963,0,Winter,28,8.098907563
23009,8.4,16.6,12.5,1963,0,Winter,29,8.309201681
23010,12,14.9,19.45,1963,0,Winter,30,8.932352941
23011,1.8,7.4,4.6,1963,0,Winter,31,8.251932773
23012,-6,8.5,1.25,1963,1,Winter,1,8.150787075
23013,-2.8,6.8,2,1963,1,Winter,2,7.805302403
23014,-6.4,8.2,0.9,1963,1,Winter,3,8.726014913
23015,0.6,8.1,4.35,1963,1,Winter,4,8.386164043
23016,-4.8,7,1.1,1963,1,Winter,5,7.846313173
23017,-1.6,4.4,1.4,1963,1,Winter,6,8.267025684
23018,-1.2,4.9,1.85,1963,1,Winter,7,8.237033969
23019,0.8,4.8,2.8,1963,1,Winter,8,8.278403756
23020,-9,7.2,-0.9,1963,1,Winter,9,9.126525822
23021,-3.2,8.2,2.5,1963,1,Winter,10,8.41971831
23022,0.4,5.6,3,1963,1,Winter,11,7.898571429
23023,-5.6,4.3,-0.65,1963,1,Winter,12,7.697652582
23024,-6.6,3.3,-1.65,1963,1,Winter,13,8.450704225
23025,-9,6.5,-1.25,1963,1,Winter,14,7.929577465
23026,-4.8,4.3,-0.25,1963,1,Winter,15,8.094366197
23027,-11.4,4.4,-3.5,1963,1,Winter,16,8.770422535
23028,-10.2,6.3,-1.95,1963,1,Winter,17,9.109859155
23029,-1.4,10.7,4.65,1963,1,Winter,18,8.858215962
23030,-0.6,5.8,2.6,1963,1,Winter,19,8.243661972
23031,-7.2,8.2,0.5,1963,1,Winter,20,8.899061033
23032,-1,7.1,3.05,1963,1,Winter,21,9.01971831
23033,-11,5.9,-2.55,1963,1,Winter,22,8.009859155
23034,-8,4.3,-1.85,1963,1,Winter,23,8.279285714
23035,-14.4,2.5,-5.95,1963,1,Winter,24,7.936619718
23036,-16.2,4.9,-5.65,1963,1,Winter,25,8.921126761
23037,-13.6,6.5,-3.55,1963,1,Winter,26,9.190140845
23038,-11.2,7,-2.1,1963,1,Winter,27,9.432394366
23039,-10.4,7.6,-1.4,1963,1,Winter,28,9.373239437
23040,-4.8,7.5,1.35,1963,1,Winter,29,8.314084507
23041,-3,6.4,1.7,1963,1,Winter,30,8.247887324
23042,-10.8,4.9,-2.95,1963,1,Winter,31,9.207042254
23043,-5.4,5.9,0.25,1963,2,Winter,1,8.869014085
23044,-9.4,7,-1.2,1963,2,Winter,2,9.066197183
23045,-8.4,4.9,-1.75,1963,2,Winter,3,8.992957746
23046,-2.4,6.4,2,1963,2,Winter,4,9.276056338
23047,-4.2,7.4,1.6,1963,2,Winter,5,8.654929577
23048,-8.2,8.6,0.2,1963,2,Winter,6,9.264788732
23049,0.2,8.7,4.45,1963,2,Winter,7,9.285915493
23050,1.8,2.2,2,1963,2,Winter,8,9.426760563
23051,-0.2,6.2,3,1963,2,Winter,9,8.411267606
23052,-4.8,6.9,1.05,1963,2,Winter,10,8.428873239
23053,0.2,3.7,1.95,1963,2,Winter,11,8.484976526
23054,-2,8.8,3.4,1963,2,Winter,12,9.279107981
23055,-2.2,3.8,0.8,1963,2,Winter,13,8.835714286
23056,-2.2,5.3,1.55,1963,2,Winter,14,8.925714286
23057,-6.2,9.3,1.55,1963,2,Winter,15,8.955
23058,2.6,6.3,4.45,1963,2,Winter,16,8.634285714
23059,1.4,7.8,4.6,1963,2,Winter,17,8.095714286
23060,-6.2,6.6,0.2,1963,2,Winter,18,8.346428571
23061,-6.8,8.2,0.7,1963,2,Winter,19,9.115714286
23062,-1.8,7.3,2.75,1963,2,Winter,20,9.371428571
23063,-5.6,9.9,2.15,1963,2,Winter,21,9.12
23064,-2.4,10.2,3.9,1963,2,Winter,22,8.567142857
23065,-6.4,11,2.3,1963,2,Winter,23,9.934285714
23066,0.2,8.7,4.45,1963,2,Winter,24,8.682857143
23067,-1.4,8.8,3.7,1963,2,Winter,25,8.747142857
23068,-1.4,4.9,1.75,1963,2,Winter,26,8.047142857
23069,-2.4,6.9,2.25,1963,2,Winter,27,9.388571429
23070,-2.6,9.9,3.65,1963,2,Winter,28,9.584285714
23071,2,14.6,8.3,1963,3,Spring,1,8.552857143
23072,1.4,13.4,7.4,1963,3,Spring,2,9.41
23073,1,13.2,7.1,1963,3,Spring,3,9.347142857
23074,7.4,8.1,7.75,1963,3,Spring,4,9.165217391
23075,-5,8.3,1.65,1963,3,Spring,5,8.380714286
23076,-7.8,9.3,0.75,1963,3,Spring,6,8.968115942
23077,-5.4,7.2,0.9,1963,3,Spring,7,8.909285714
23078,-4.6,7.9,1.65,1963,3,Spring,8,8.5
23079,1.8,4.7,3.25,1963,3,Spring,9,9.597142857
23080,2.8,4.8,3.8,1963,3,Spring,10,8.022857143
23081,1,9.7,5.35,1963,3,Spring,11,8.770714286
23082,2,5.1,3.55,1963,3,Spring,12,9.417142857
23083,0.6,9.4,5,1963,3,Spring,13,9.189285714
23084,2,14.1,8.05,1963,3,Spring,14,9.365714286
23085,2,16,9,1963,3,Spring,15,8.930714286
23086,8,12.8,14.4,1963,3,Spring,16,8.748571429
23087,6.5,9.9,11.45,1963,3,Spring,17,8.150714286
23088,1.6,14.1,7.85,1963,3,Spring,18,9.807142857
23089,8,16.5,12.25,1963,3,Spring,19,9.042857143
23090,4.2,21,12.6,1963,3,Spring,20,8.161428571
23091,12.4,21.2,16.8,1963,3,Spring,21,8.304347826
23092,16.2,16.8,16.5,1963,3,Spring,22,8.600285714
23093,11.2,18.6,14.9,1963,3,Spring,23,8.850571429
23094,8,11.9,9.95,1963,3,Spring,24,8.711333333
23095,7.4,12.8,10.1,1963,3,Spring,25,8.764952381
23096,-0.6,18.1,8.75,1963,3,Spring,26,8.957142857
23097,4.4,19.6,12,1963,3,Spring,27,8.827142857
23098,6.2,19.6,12.9,1963,3,Spring,28,9.147142857
23099,8.9,13,15.4,1963,3,Spring,29,8.644285714
23100,-0.6,13.6,6.5,1963,3,Spring,30,8.281428571
23101,1.4,20.9,11.15,1963,3,Spring,31,8.382857143
23102,13.8,22.4,18.1,1963,4,Spring,1,8.007142857
23103,10,11.6,10.8,1963,4,Spring,2,8.404285714
23104,-2.8,19.2,8.2,1963,4,Spring,3,9.16
23105,14,21.7,17.85,1963,4,Spring,4,8.701428571
23106,18,23.4,20.7,1963,4,Spring,5,8.977142857
23107,12.1,23.2,23.7,1963,4,Spring,6,8.66
23108,9.9,17.6,18.7,1963,4,Spring,7,7.991428571
23109,7.5,11.9,13.45,1963,4,Spring,8,8.235714286
23110,9.2,12.1,10.65,1963,4,Spring,9,7.831428571
23111,4.2,14,9.1,1963,4,Spring,10,8.055238095
23112,1.6,19.4,10.5,1963,4,Spring,11,8.167619048
23113,11.4,21.5,16.45,1963,4,Spring,12,8.148571429
23114,11.8,19.1,21.35,1963,4,Spring,13,7.767142857
23115,13.4,22.5,24.65,1963,4,Spring,14,8.902857143
23116,15,21.3,25.65,1963,4,Spring,15,7.607142857
23117,15.5,25.2,28.1,1963,4,Spring,16,7.515714286
23118,17.5,27.4,31.2,1963,4,Spring,17,8.012857143
23119,16,26.3,29.15,1963,4,Spring,18,8.143571429
23120,11.5,17,20,1963,4,Spring,19,8.43
23121,8,21.9,14.95,1963,4,Spring,20,8.127619048
23122,11.7,18.6,21,1963,4,Spring,21,8.24452381
23123,11.1,20.5,21.35,1963,4,Spring,22,7.834285714
23124,12,14.4,19.2,1963,4,Spring,23,7.852857143
23125,12,15.3,19.65,1963,4,Spring,24,7.374285714
23126,11.3,15.6,19.1,1963,4,Spring,25,8.05952381
23127,13.2,20.7,16.95,1963,4,Spring,26,8.606190476
23128,9.8,23.2,16.5,1963,4,Spring,27,8.145714286
23129,14.1,20.4,24.3,1963,4,Spring,28,7.647619048
23130,22,23.1,22.55,1963,4,Spring,29,7.451666667
